average_precision,taxa_iou,precision,janela,batch
8.860535176324651e-06,,0.00013290802764486976,20,20
average_precision,taxa_iou,precision,janela,batch
0.0,,0.0,25,20
average_precision,taxa_iou,precision,janela,batch
3.7041463608895064e-06,,5.55621954133426e-05,30,20
average_precision,taxa_iou,precision,janela,batch
9.337068160597572e-06,,0.00014005602240896358,35,20
average_precision,taxa_iou,precision,janela,batch
0.0,,0.0,40,20
